Transaction ID,Date,Day of Week,Time,Type of Card,Entry Mode,Amount,Type of Transaction,Merchant Group,Country of Transaction,Shipping Address,Country of Residence,Gender,Age,Bank,Fraud
#3588 193,13-Oct-20,Tuesday,22,Visa,PIN,£22,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,33.1,Halifax,0
#2779 438,13-Oct-20,Tuesday,17,Visa,PIN,£18,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,57.5,Monzo,0
#2792 398,13-Oct-20,Tuesday,7,MasterCard,PIN,£9,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,49,HSBC,0
#3264 397,13-Oct-20,Tuesday,20,Visa,PIN,£103,ATM,Subscription,China,China,United Kingdom,M,17.5,Monzo,1
#3593 601,14-Oct-20,Wednesday,7,MasterCard,PIN,£189,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,44.8,Barlcays,0
#3547 356,14-Oct-20,Wednesday,14,MasterCard,PIN,£86,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,56.2,HSBC,0
#3252 936,14-Oct-20,Wednesday,19,MasterCard,PIN,£17,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,44.3,Barclays,0
#2828 507,13-Oct-20,Tuesday,14,Visa,PIN,£21,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,32.7,Barclays,0
#3356 728,13-Oct-20,Tuesday,7,MasterCard,PIN,£19,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,42.8,Barclays,0
#3147 791,13-Oct-20,Tuesday,17,Visa,CVC,£5,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,71,Metro,0
#3281 176,14-Oct-20,Wednesday,18,MasterCard,CVC,£365,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,50.4,Barclays,0
#3066 613,13-Oct-20,Tuesday,19,Visa,PIN,£396,POS,Subscription,United Kingdom,Russia,United Kingdom,F,46.2,Barlcays,0
#3648 342,14-Oct-20,Wednesday,13,Visa,PIN,£20,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,33.3,Barclays,0
#2902 505,13-Oct-20,Tuesday,22,Visa,PIN,£298,POS,Electronics,India,India,India,M,58.8,Metro,1
#3091 135,13-Oct-20,Tuesday,21,MasterCard,CVC,£187,Online,Products,China,China,United Kingdom,F,43.2,Barclays,0
#2756 190,14-Oct-20,Wednesday,21,MasterCard,CVC,£244,Online,Services,USA,USA,United Kingdom,F,39.3,Barclays,0
#2705 505,13-Oct-20,Tuesday,12,MasterCard,Tap,£25,POS,Electronics,United Kingdom,China,United Kingdom,M,32.2,Barclays,0
#3561 131,14-Oct-20,Wednesday,9,Visa,PIN,£166,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,43.2,Metro,0
#2703 639,13-Oct-20,Tuesday,17,MasterCard,CVC,£336,Online,Subscription,India,India,United Kingdom,F,55.3,Barlcays,0
#3594 453,13-Oct-20,Tuesday,14,MasterCard,PIN,£188,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,58.1,Monzo,0
#2717 413,13-Oct-20,Tuesday,16,MasterCard,PIN,£380,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,38,HSBC,0
#2761 230,13-Oct-20,Tuesday,11,MasterCard,Tap,£7,POS,Products,United Kingdom,India,United Kingdom,M,42.4,Halifax,0
#2739 730,14-Oct-20,Wednesday,8,Visa,CVC,£236,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,46.6,Barclays,0
#2963 543,13-Oct-20,Tuesday,20,Visa,PIN,£193,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,34.9,Lloyds,0
#2833 075,14-Oct-20,Wednesday,6,Visa,CVC,£220,Online,Fashion,India,India,United Kingdom,F,49,Halifax,1
#3383 643,13-Oct-20,Tuesday,22,Visa,Tap,£25,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,38,Barclays,0
#3325 028,14-Oct-20,Wednesday,16,MasterCard,PIN,£260,POS,Fashion,United Kingdom,United Kingdom,United Kingdom,M,43.5,HSBC,0
#3629 448,13-Oct-20,Tuesday,16,MasterCard,PIN,£296,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,40.1,Barclays,0
#3376 721,13-Oct-20,Tuesday,10,Visa,Tap,£28,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,45.5,RBS,0
#3209 201,13-Oct-20,Tuesday,19,Visa,Tap,£11,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,39.4,Lloyds,0
#3043 028,13-Oct-20,Tuesday,9,Visa,PIN,£26,ATM,Services,United Kingdom,United Kingdom,United Kingdom,F,53.5,Barclays,0
#3370 793,14-Oct-20,Wednesday,11,Visa,Tap,£9,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,31.1,HSBC,0
#3132 116,14-Oct-20,Wednesday,21,MasterCard,Tap,£13,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,36.5,Barclays,0
#3163 816,13-Oct-20,Tuesday,14,Visa,PIN,£186,POS,Restaurant,United Kingdom,USA,United Kingdom,M,52.4,HSBC,0
#3538 726,13-Oct-20,Tuesday,20,MasterCard,PIN,£366,ATM,Children,China,China,China,F,28.7,HSBC,0
#2973 351,14-Oct-20,Wednesday,22,Visa,Tap,£8,POS,Electronics,India,India,India,F,41.1,Halifax,0
#2770 413,13-Oct-20,Tuesday,22,Visa,PIN,£6,ATM,Electronics,India,India,India,M,42.3,Halifax,0
#2877 995,14-Oct-20,Wednesday,9,MasterCard,PIN,£47,ATM,Electronics,China,China,China,F,33.7,Barclays,0
#3054 870,13-Oct-20,Tuesday,22,MasterCard,Tap,£30,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,38.4,Lloyds,0
#2699 146,13-Oct-20,Tuesday,16,Visa,CVC,£257,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,41.7,Barlcays,0
#2988 279,13-Oct-20,Tuesday,18,MasterCard,PIN,£300,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,48.9,Barclays,0
#3600 724,13-Oct-20,Tuesday,18,MasterCard,Tap,£28,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,51.2,Barclays,0
#2827 120,13-Oct-20,Tuesday,20,Visa,PIN,£67,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,51.5,Barclays,0
#3153 566,13-Oct-20,Tuesday,1,MasterCard,PIN,£16,POS,Products,India,India,United Kingdom,F,54.5,Barclays,1
#3150 543,13-Oct-20,Tuesday,15,Visa,CVC,£12,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,38.3,Halifax,0
#3509 554,14-Oct-20,Wednesday,23,MasterCard,PIN,£393,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,51,HSBC,0
#3243 220,13-Oct-20,Tuesday,3,Visa,CVC,£16,Online,Children,United Kingdom,India,United Kingdom,M,54.5,Barclays,1
#3670 171,14-Oct-20,Wednesday,10,Visa,Tap,£6,POS,Products,Russia,Russia,United Kingdom,F,52,HSBC,1
#2916 730,14-Oct-20,Wednesday,18,Visa,PIN,£133,POS,Food,United Kingdom,United Kingdom,United Kingdom,F,48.1,Barclays,0
#2952 326,14-Oct-20,Wednesday,22,MasterCard,Tap,£15,POS,Products,USA,USA,USA,F,56.7,Barclays,0
#3538 710,14-Oct-20,Wednesday,16,MasterCard,CVC,£7,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,55.6,Barclays,0
#3378 454,13-Oct-20,Tuesday,9,MasterCard,CVC,£384,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,24.3,Barclays,0
#3410 350,13-Oct-20,Tuesday,9,MasterCard,CVC,£272,Online,Subscription,China,China,China,M,50.9,Halifax,0
#2663 571,14-Oct-20,Wednesday,11,MasterCard,CVC,£201,Online,Entertainment,United Kingdom,Russia,United Kingdom,M,42.5,Barclays,0
#2623 293,14-Oct-20,Wednesday,14,Visa,CVC,£24,Online,Food,United Kingdom,United Kingdom,United Kingdom,F,55.6,Metro,0
#3175 335,14-Oct-20,Wednesday,22,MasterCard,CVC,£9,Online,Subscription,USA,USA,United Kingdom,F,36,Barclays,1
#3247 524,14-Oct-20,Wednesday,22,MasterCard,CVC,£82,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,26.4,Halifax,0
#2724 777,13-Oct-20,Tuesday,21,MasterCard,Tap,£18,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,55,RBS,0
#3662 309,14-Oct-20,Wednesday,20,Visa,CVC,£19,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,46.9,Lloyds,0
#2572 029,13-Oct-20,Tuesday,14,MasterCard,PIN,£115,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,54.2,Monzo,0
#3109 516,14-Oct-20,Wednesday,14,MasterCard,Tap,£12,POS,Food,India,India,India,M,48.3,Barclays,0
#3607 257,14-Oct-20,Wednesday,12,MasterCard,PIN,£12,ATM,Subscription,India,India,India,M,37,Barclays,0
#3619 462,14-Oct-20,Wednesday,20,MasterCard,PIN,£203,POS,Subscription,United Kingdom,India,United Kingdom,M,36.9,Barclays,0
#3520 232,14-Oct-20,Wednesday,18,MasterCard,PIN,£208,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,55.2,Metro,0
#3654 298,14-Oct-20,Wednesday,21,MasterCard,PIN,£363,POS,Restaurant,USA,USA,United Kingdom,F,47.1,RBS,0
#2891 660,13-Oct-20,Tuesday,12,Visa,CVC,£20,Online,Food,USA,USA,United Kingdom,F,41.4,Monzo,1
#3522 715,14-Oct-20,Wednesday,16,MasterCard,PIN,£264,POS,Restaurant,India,India,India,F,53.9,Barclays,0
#3431 475,14-Oct-20,Wednesday,9,MasterCard,PIN,£27,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,35.7,RBS,0
#3436 226,13-Oct-20,Tuesday,16,Visa,CVC,£11,Online,Products,China,China,United Kingdom,M,42,Monzo,1
#2893 898,13-Oct-20,Tuesday,10,MasterCard,CVC,£389,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,F,62,Barlcays,0
#2921 509,13-Oct-20,Tuesday,7,Visa,PIN,£21,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,49.6,Barclays,0
#3006 957,13-Oct-20,Tuesday,18,Visa,CVC,£19,Online,Subscription,Russia,Russia,Russia,F,69.9,Barclays,0
#3363 464,14-Oct-20,Wednesday,19,MasterCard,Tap,£30,POS,Gaming,China,China,United Kingdom,M,46.6,Monzo,0
#3469 476,14-Oct-20,Wednesday,18,Visa,PIN,£20,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,43.2,HSBC,0
#2984 777,14-Oct-20,Wednesday,17,MasterCard,PIN,£31,ATM,Gaming,United Kingdom,Russia,United Kingdom,M,44.5,Monzo,0
#2767 045,14-Oct-20,Wednesday,7,MasterCard,PIN,£130,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,47,Barclays,0
#2586 310,13-Oct-20,Tuesday,15,Visa,PIN,£222,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,F,47.1,RBS,0
#2869 090,13-Oct-20,Tuesday,16,MasterCard,CVC,£24,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,32.4,Barclays,0
#3683 076,14-Oct-20,Wednesday,17,Visa,CVC,£144,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,43,Halifax,0
#3584 662,13-Oct-20,Tuesday,12,MasterCard,CVC,£5,Online,Services,India,India,India,M,40.6,RBS,0
#3186 663,13-Oct-20,Tuesday,19,Visa,CVC,£166,Online,Gaming,United Kingdom,China,United Kingdom,M,34,Halifax,0
#3523 987,13-Oct-20,Tuesday,10,Visa,CVC,£20,Online,Entertainment,China,China,China,M,43.8,Lloyds,0
#2944 571,13-Oct-20,Tuesday,11,Visa,PIN,£200,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,M,54.8,Lloyds,0
#2682 222,14-Oct-20,Wednesday,19,Visa,PIN,£273,POS,Restaurant,India,India,India,F,37.5,Monzo,0
#3201 760,14-Oct-20,Wednesday,11,MasterCard,PIN,£286,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,46.8,Barclays,0
#2991 456,13-Oct-20,Tuesday,14,MasterCard,PIN,£23,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,62.5,Barclays,0
#3541 882,14-Oct-20,Wednesday,22,MasterCard,CVC,£39,Online,Electronics,United Kingdom,USA,United Kingdom,M,18.8,Halifax,0
#2834 183,14-Oct-20,Wednesday,21,MasterCard,Tap,£12,POS,Restaurant,United Kingdom,India,United Kingdom,M,31.4,Monzo,0
#2830 719,14-Oct-20,Wednesday,8,MasterCard,PIN,£265,ATM,Children,United Kingdom,United Kingdom,United Kingdom,F,42.1,Metro,0
#3399 154,13-Oct-20,Tuesday,9,Visa,PIN,£361,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,37.2,Barclays,0
#2953 201,13-Oct-20,Tuesday,8,Visa,Tap,£17,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,38.8,Monzo,0
#3030 415,14-Oct-20,Wednesday,17,Visa,CVC,£18,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,51.9,Halifax,0
#3571 852,13-Oct-20,Tuesday,15,MasterCard,CVC,£25,Online,Subscription,United Kingdom,United Kingdom,United Kingdom,F,39.3,Halifax,0
#3555 534,14-Oct-20,Wednesday,21,MasterCard,PIN,£75,ATM,Food,United Kingdom,United Kingdom,United Kingdom,M,46.7,Lloyds,0
#3430 542,14-Oct-20,Wednesday,12,MasterCard,PIN,£44,ATM,Electronics,India,India,India,M,39.9,Barclays,0
#2784 007,13-Oct-20,Tuesday,21,MasterCard,CVC,£29,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,34,Barclays,0
#3438 077,13-Oct-20,Tuesday,17,MasterCard,CVC,£29,Online,Services,United Kingdom,India,United Kingdom,F,56.8,Barclays,0
#3183 484,13-Oct-20,Tuesday,20,MasterCard,PIN,£156,ATM,Products,India,India,India,F,56.3,Halifax,0
#3065 724,14-Oct-20,Wednesday,12,Visa,CVC,£28,Online,Children,United Kingdom,United Kingdom,United Kingdom,M,46.5,Monzo,0
#3297 163,13-Oct-20,Tuesday,23,Visa,PIN,£108,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,41.1,Lloyds,0
#2958 754,13-Oct-20,Tuesday,21,Visa,CVC,£249,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,46,HSBC,0
#3437 034,14-Oct-20,Wednesday,22,MasterCard,CVC,£21,Online,Food,China,China,United Kingdom,M,33.3,Lloyds,1
#3048 175,13-Oct-20,Tuesday,12,MasterCard,CVC,£25,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,41.6,RBS,0
#2804 149,13-Oct-20,Tuesday,12,MasterCard,CVC,£9,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,43.9,Barclays,0
#2791 928,13-Oct-20,Tuesday,8,Visa,CVC,£82,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,36.4,Barclays,0
#3367 058,13-Oct-20,Tuesday,23,MasterCard,PIN,£393,POS,Entertainment,China,China,China,F,65.2,Monzo,0
#2923 919,14-Oct-20,Wednesday,14,MasterCard,Tap,£15,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,33.7,Barclays,0
#2955 666,14-Oct-20,Wednesday,20,Visa,Tap,£10,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,40.7,Barclays,0
#3227 301,14-Oct-20,Wednesday,22,MasterCard,PIN,£17,ATM,Subscription,China,China,China,F,44.2,Barlcays,0
#2854 057,14-Oct-20,Wednesday,15,Visa,PIN,£142,ATM,Services,United Kingdom,United Kingdom,United Kingdom,M,45.8,Barclays,0
#3101 892,13-Oct-20,Tuesday,23,Visa,PIN,£242,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,48.1,Barclays,0
#3450 931,14-Oct-20,Wednesday,3,Visa,PIN,£193,POS,Gaming,India,India,United Kingdom,F,50.5,Barclays,1
#2933 681,13-Oct-20,Tuesday,13,MasterCard,PIN,£225,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,44.4,HSBC,0
#3393 345,14-Oct-20,Wednesday,14,MasterCard,PIN,£154,ATM,Subscription,United Kingdom,United Kingdom,United Kingdom,F,56.7,Lloyds,0
#2885 493,14-Oct-20,Wednesday,17,Visa,PIN,£78,POS,Food,United Kingdom,USA,United Kingdom,M,36.2,Barclays,0
#2758 087,13-Oct-20,Tuesday,18,MasterCard,PIN,£109,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,53.9,HSBC,0
#2625 121,14-Oct-20,Wednesday,17,MasterCard,CVC,£163,Online,Fashion,United Kingdom,United Kingdom,United Kingdom,M,44.6,Lloyds,0
#3328 694,14-Oct-20,Wednesday,4,Visa,PIN,£6,ATM,Fashion,Russia,Russia,United Kingdom,M,62.4,Monzo,1
#2818 715,13-Oct-20,Tuesday,9,Visa,CVC,£31,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,M,49.9,Barlcays,0
#2630 015,13-Oct-20,Tuesday,17,MasterCard,CVC,£18,Online,Electronics,China,China,United Kingdom,F,50.3,Barclays,1
#3507 446,14-Oct-20,Wednesday,0,Visa,Tap,£28,POS,Children,United Kingdom,China,United Kingdom,M,34.4,Barclays,1
#2552 485,13-Oct-20,Tuesday,22,Visa,PIN,£10,ATM,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,51.2,RBS,0
#3099 785,14-Oct-20,Wednesday,20,MasterCard,CVC,£5,Online,Entertainment,United Kingdom,Russia,United Kingdom,F,44.2,Monzo,0
#3316 627,14-Oct-20,Wednesday,16,Visa,PIN,£25,ATM,Food,United Kingdom,Russia,United Kingdom,F,50.3,Barclays,0
#3253 092,14-Oct-20,Wednesday,10,Visa,CVC,£244,Online,Gaming,China,China,United Kingdom,M,43.8,Barclays,1
#3373 256,14-Oct-20,Wednesday,20,Visa,CVC,£19,Online,Products,China,China,United Kingdom,M,34.6,Monzo,1
#3461 842,14-Oct-20,Wednesday,16,MasterCard,CVC,£365,Online,Electronics,Russia,Russia,Russia,F,41.4,Monzo,0
#3517 929,14-Oct-20,Wednesday,10,Visa,PIN,£31,POS,Children,China,China,United Kingdom,F,51.4,Barclays,1
#3167 783,14-Oct-20,Wednesday,7,Visa,CVC,£26,Online,Services,India,India,India,F,63.2,Barclays,0
#2968 010,13-Oct-20,Tuesday,17,Visa,PIN,£222,POS,Children,United Kingdom,United Kingdom,United Kingdom,M,53.8,Barclays,0
#3252 561,13-Oct-20,Tuesday,10,Visa,Tap,£24,POS,Services,United Kingdom,United Kingdom,United Kingdom,F,55.4,Monzo,0
#2971 905,14-Oct-20,Wednesday,15,Visa,PIN,£277,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,49.1,Monzo,0
#3324 310,13-Oct-20,Tuesday,14,Visa,PIN,£162,POS,Food,United Kingdom,United Kingdom,United Kingdom,M,48.3,Monzo,0
#3242 123,14-Oct-20,Wednesday,3,MasterCard,Tap,£9,POS,Entertainment,India,India,United Kingdom,M,44.9,Lloyds,1
#2955 763,13-Oct-20,Tuesday,14,Visa,PIN,£92,POS,Children,India,India,India,M,68.9,HSBC,0
#3305 997,13-Oct-20,Tuesday,14,Visa,CVC,£356,Online,Gaming,Russia,Russia,United Kingdom,F,37.3,Metro,1
#3223 213,13-Oct-20,Tuesday,10,MasterCard,Tap,£23,POS,Services,China,China,China,F,44.7,Barlcays,0
#3137 905,13-Oct-20,Tuesday,23,Visa,PIN,£20,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,40.4,Barlcays,0
#2599 835,14-Oct-20,Wednesday,22,Visa,PIN,£233,ATM,Products,India,India,United Kingdom,M,41.1,Lloyds,0
#3351 440,14-Oct-20,Wednesday,12,MasterCard,CVC,£310,Online,Gaming,Russia,Russia,Russia,M,29,Lloyds,0
#2726 313,13-Oct-20,Tuesday,15,MasterCard,CVC,£28,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,43.6,Lloyds,0
#3457 112,14-Oct-20,Wednesday,12,MasterCard,PIN,£11,ATM,Gaming,United Kingdom,United Kingdom,United Kingdom,M,29.7,Barclays,0
#3514 115,14-Oct-20,Wednesday,9,MasterCard,PIN,£9,ATM,Food,Russia,Russia,Russia,F,33.1,Barclays,0
#2746 157,13-Oct-20,Tuesday,20,Visa,CVC,£13,Online,Fashion,United Kingdom,India,United Kingdom,F,51.4,Halifax,0
#2919 306,13-Oct-20,Tuesday,10,MasterCard,CVC,£213,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,55,Barlcays,0
#3199 296,13-Oct-20,Tuesday,11,MasterCard,PIN,£24,ATM,Products,United Kingdom,United Kingdom,United Kingdom,M,38.9,Halifax,0
#3424 034,13-Oct-20,Tuesday,11,Visa,PIN,£15,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,43.4,Barclays,0
#3673 661,14-Oct-20,Wednesday,8,MasterCard,PIN,£148,ATM,Children,United Kingdom,United Kingdom,United Kingdom,M,45.1,Barlcays,0
#3109 189,14-Oct-20,Wednesday,13,Visa,CVC,£390,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,62.4,Barclays,0
#3649 695,14-Oct-20,Wednesday,22,MasterCard,CVC,£11,Online,Gaming,China,China,China,M,53.9,Barclays,0
#2606 060,14-Oct-20,Wednesday,20,Visa,CVC,£142,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,M,43.8,Lloyds,0
#2797 493,14-Oct-20,Wednesday,1,Visa,Tap,£24,POS,Electronics,China,China,United Kingdom,F,46.5,Barclays,1
#3076 867,13-Oct-20,Tuesday,10,Visa,PIN,£369,ATM,Subscription,United Kingdom,Russia,United Kingdom,M,26.8,Halifax,0
#2648 868,13-Oct-20,Tuesday,23,MasterCard,PIN,£128,POS,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,44.7,Barlcays,0
#3296 418,14-Oct-20,Wednesday,17,Visa,PIN,£144,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,48.6,Barlcays,0
#3608 482,13-Oct-20,Tuesday,0,Visa,PIN,£82,POS,Children,Russia,Russia,United Kingdom,F,37.4,Barclays,1
#3533 991,14-Oct-20,Wednesday,23,MasterCard,PIN,£143,ATM,Products,United Kingdom,USA,United Kingdom,M,53.7,Halifax,0
#3094 688,13-Oct-20,Tuesday,8,MasterCard,PIN,£319,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,F,47.1,Barclays,0
#2561 170,14-Oct-20,Wednesday,8,Visa,CVC,£25,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,51.4,Barclays,0
#3342 488,13-Oct-20,Tuesday,22,MasterCard,CVC,£127,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,39,Barclays,0
#3440 286,14-Oct-20,Wednesday,17,Visa,CVC,£55,Online,Food,United Kingdom,United Kingdom,United Kingdom,M,66.5,Halifax,0
#3022 569,14-Oct-20,Wednesday,16,Visa,Tap,£16,POS,Children,United Kingdom,United Kingdom,United Kingdom,F,47.5,Monzo,0
#3022 837,14-Oct-20,Wednesday,8,Visa,CVC,£132,Online,Services,United Kingdom,United Kingdom,United Kingdom,F,26.8,Barclays,0
#3687 326,13-Oct-20,Tuesday,21,MasterCard,PIN,£19,ATM,Entertainment,China,China,United Kingdom,F,47.8,Lloyds,1
#2875 769,13-Oct-20,Tuesday,20,Visa,PIN,£309,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,60.3,Lloyds,0
#2907 999,14-Oct-20,Wednesday,21,MasterCard,Tap,£19,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,F,26.7,Monzo,0
#2912 002,14-Oct-20,Wednesday,7,MasterCard,CVC,£312,Online,Children,United Kingdom,United Kingdom,United Kingdom,F,65.5,RBS,0
#3220 908,14-Oct-20,Wednesday,12,MasterCard,CVC,£300,Online,Services,Russia,Russia,Russia,M,58.5,Metro,0
#3582 435,13-Oct-20,Tuesday,12,MasterCard,CVC,£8,Online,Services,United Kingdom,United Kingdom,United Kingdom,M,47.3,Barclays,0
#2954 907,14-Oct-20,Wednesday,20,Visa,Tap,£30,POS,Products,United Kingdom,United Kingdom,United Kingdom,M,46.1,Barclays,0
#3376 410,14-Oct-20,Wednesday,13,Visa,CVC,£16,Online,Electronics,United Kingdom,United Kingdom,United Kingdom,F,49.8,Lloyds,0
#3301 274,14-Oct-20,Wednesday,15,Visa,Tap,£19,POS,Subscription,United Kingdom,United Kingdom,United Kingdom,F,22.8,Barclays,0
#2919 228,13-Oct-20,Tuesday,4,MasterCard,CVC,£29,Online,Restaurant,China,China,United Kingdom,F,54.8,Lloyds,1
#3654 916,13-Oct-20,Tuesday,7,Visa,PIN,£328,POS,Electronics,United Kingdom,United Kingdom,United Kingdom,F,51.1,Lloyds,0
#2845 128,13-Oct-20,Tuesday,10,MasterCard,PIN,£200,ATM,Electronics,United Kingdom,United Kingdom,United Kingdom,M,44.7,Monzo,0
#3246 851,14-Oct-20,Wednesday,6,Visa,PIN,£19,ATM,Subscription,China,China,United Kingdom,F,61,Barlcays,1
#3588 903,13-Oct-20,Tuesday,20,MasterCard,Tap,£16,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,F,67.7,Halifax,0
#2867 229,13-Oct-20,Tuesday,7,MasterCard,Tap,£14,POS,Electronics,United Kingdom,China,United Kingdom,F,31.1,Barclays,0
#3561 950,14-Oct-20,Wednesday,18,Visa,PIN,£60,POS,Restaurant,India,India,India,M,53.7,Halifax,0
#3346 101,14-Oct-20,Wednesday,18,MasterCard,CVC,£8,Online,Products,United Kingdom,United Kingdom,United Kingdom,F,34.7,HSBC,0
#3388 500,14-Oct-20,Wednesday,7,Visa,PIN,£346,ATM,Fashion,United Kingdom,United Kingdom,United Kingdom,M,35.5,HSBC,0
#2746 412,13-Oct-20,Tuesday,12,MasterCard,CVC,£13,Online,Electronics,United Kingdom,Russia,United Kingdom,M,48.8,Barclays,1
#2692 578,13-Oct-20,Tuesday,5,Visa,Tap,£10,POS,Gaming,China,China,United Kingdom,M,49,RBS,1
#3362 206,14-Oct-20,Wednesday,12,Visa,PIN,£249,POS,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,42.9,Barclays,0
#2796 600,13-Oct-20,Tuesday,10,Visa,CVC,£23,Online,Gaming,United Kingdom,United Kingdom,United Kingdom,F,49.6,Barclays,0
#2803 184,14-Oct-20,Wednesday,8,MasterCard,Tap,£20,POS,Services,United Kingdom,United Kingdom,United Kingdom,M,31.9,Barlcays,0
#3596 039,13-Oct-20,Tuesday,15,MasterCard,PIN,£47,POS,Gaming,United Kingdom,United Kingdom,United Kingdom,M,48.3,HSBC,0
#3361 130,14-Oct-20,Wednesday,6,MasterCard,CVC,£22,Online,Children,United Kingdom,Russia,United Kingdom,M,45.1,RBS,1
#3166 017,14-Oct-20,Wednesday,7,Visa,PIN,£19,ATM,Entertainment,United Kingdom,United Kingdom,United Kingdom,M,34.2,Barclays,0
#3053 960,13-Oct-20,Tuesday,23,Visa,CVC,£5,Online,Restaurant,United Kingdom,United Kingdom,United Kingdom,F,37.8,Lloyds,0
#3421 834,14-Oct-20,Wednesday,12,MasterCard,CVC,£145,Online,Products,United Kingdom,United Kingdom,United Kingdom,M,40,Halifax,0
